"","Set_ID","Name","Year","Theme","Theme_Group","Subtheme","Category","Packaging","Num_Instructions","Availability","Pieces","Minifigures","Owned","Rating","USD_MSRP","Total_Quantity","Current_Price"
"194","086-1","Tub Boat",1978,"PreSchool","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",3,1,18,0,NA,0,NA
"195","164-1","Passenger Coach",1978,"Trains","Modern day","4.5/12V","Normal","{Not specified}",0,"{Not specified}",148,2,198,0,NA,0,NA
"196","165-1","Cargo Station",1978,"Trains","Modern day","4.5/12V","Normal","{Not specified}",0,"{Not specified}",268,2,284,0,NA,0,NA
"197","166-1","Flat Wagon",1978,"Trains","Modern day","4.5/12V","Normal","{Not specified}",0,"{Not specified}",53,2,133,0,NA,0,NA
"198","167-1","Car Transport Wagon",1978,"Trains","Modern day","4.5/12V","Normal","Box",0,"Retail - limited",102,2,161,0,NA,0,NA
"199","205-2","People Set",1978,"Basic","Basic",NA,"Normal","{Not specified}",0,"{Not specified}",120,0,142,0,NA,0,NA
"200","208-1","Mother with baby",1978,"Building Set with People","Vintage",NA,"Normal","{Not specified}",0,"{Not specified}",46,1,143,0,NA,0,NA
"201","230-1","Hairdressing Salon",1978,"Homemaker","Vintage",NA,"Normal","{Not specified}",0,"{Not specified}",215,0,197,0,NA,0,NA
"202","231-1","Hospital",1978,"Homemaker","Vintage",NA,"Normal","{Not specified}",0,"{Not specified}",379,0,255,0,NA,0,NA
"203","232-1","Bungalow",1978,"Homemaker","Vintage",NA,"Normal","{Not specified}",0,"{Not specified}",445,0,180,0,NA,0,NA
"204","278-1","Television Room",1978,"Homemaker","Vintage",NA,"Normal","{Not specified}",0,"{Not specified}",104,0,126,0,NA,0,NA
"205","297-1","Nursery",1978,"Homemaker","Vintage",NA,"Normal","{Not specified}",0,"{Not specified}",167,1,134,0,NA,0,NA
"206","300-1","Road Plates, Junction",1978,"Town","Modern day","Accessories","Normal","Shrink-wrapped",0,"Retail",2,0,1410,3.7,NA,0,NA
"207","301-1","Road Plates, Curved",1978,"Town","Modern day","Accessories","Normal","Shrink-wrapped",0,"Retail",2,0,1421,3.7,NA,0,NA
"208","302-1","Road Plates, Straight",1978,"Town","Modern day","Accessories","Normal","Shrink-wrapped",0,"Retail",2,0,1390,3.6,NA,0,NA
"209","316-1","Fire Fighting Launch",1978,"LEGOLAND","Vintage","Boats","Normal","{Not specified}",0,"{Not specified}",133,0,591,0,NA,0,NA
"210","330-2","Gas Station",1978,"Building Set with People","Vintage",NA,"Normal","{Not specified}",0,"{Not specified}",211,0,57,0,NA,0,NA
"211","340-2","Fire Trucks",1978,"Building Set with People","Vintage",NA,"Normal","{Not specified}",0,"{Not specified}",274,0,41,0,NA,0,NA
"212","374-1","Fire Station",1978,"Town","Modern day","Classic","Normal","Box",0,"Retail",349,4,834,4.4,NA,0,NA
"213","375-2","Castle",1978,"Castle","Historical","Classic","Normal","Box",0,"Retail - limited",767,14,2530,4.6,NA,0,NA
"214","376-2","House with Garden",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",221,2,1186,4.1,NA,0,NA
"215","377-1","Shell Service Station",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",179,2,1691,3.9,NA,0,NA
"216","398-1","USS Constellation",1978,"Hobby Set","Vintage",NA,"Normal","{Not specified}",0,"{Not specified}",973,0,191,0,NA,0,NA
"217","462-1","Rocket Launcher",1978,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",76,2,2825,4,NA,0,NA
"218","483-1","Alpha-1 Rocket Base",1978,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",187,3,2261,4.5,NA,0,NA
"219","487-1","Space Cruiser",1978,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",170,2,1713,4.4,NA,0,NA
"220","493-1","Space Command Center",1978,"Space","Action/Adventure","Classic","Normal","Box",0,"Retail",189,4,1193,4.1,NA,0,NA
"221","528-1","Building Set",1978,"Duplo","Pre-school",NA,"Normal","Box",0,"Retail - limited",20,0,26,0,NA,0,NA
"222","529-1","Animals",1978,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",39,0,14,0,NA,0,NA
"223","534-1","Bath-Toy Boat",1978,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",3,1,166,0,NA,0,NA
"224","554-1","Fuel Pumper",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",79,1,637,4.1,NA,0,NA
"225","575-1","Coast Guard Station",1978,"Town","Modern day",NA,"Normal","{Not specified}",0,"{Not specified}",319,5,376,0,NA,0,NA
"226","575-2","Coast Guard Station (Canadian version)",1978,"Town","Modern day",NA,"Normal","{Not specified}",0,"{Not specified}",284,5,24,0,NA,0,NA
"227","590-1","Engine Co. No. 9",1978,"Town","Modern day",NA,"Normal","{Not specified}",0,"{Not specified}",353,4,451,4,NA,0,NA
"228","600-2","Police Car",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",23,1,1696,3.3,NA,0,NA
"229","601-1","Shell Filling Station",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",13,1,753,0,NA,0,NA
"230","602-1","Fire Chief's Car",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",29,1,1503,3.3,NA,0,NA
"231","603-1","Motorbike",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",26,1,625,0,NA,0,NA
"232","604-1","Shell Service Car",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",28,1,935,0,NA,0,NA
"233","605-1","Street Crew",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",18,1,980,3.4,NA,0,NA
"234","606-1","Ambulance",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",30,1,1005,0,NA,0,NA
"235","620-1","Fire Truck",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",37,1,912,0,NA,0,NA
"236","621-1","Police Car",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",39,1,1081,3.8,NA,0,NA
"237","622-1","Tipper Truck",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",45,0,1383,3.5,NA,0,NA
"238","623-1","Red Cross Car",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",38,1,742,0,NA,0,NA
"239","625-1","Tractor Digger",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",31,1,1475,3.5,NA,0,NA
"240","626-2","Red Cross Helicopter",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",37,0,776,0,NA,0,NA
"241","628-2","Police Helicopter",1978,"LEGOLAND","Vintage",NA,"Normal","{Not specified}",0,"{Not specified}",39,0,47,0,NA,0,NA
"242","640-2","Fire Truck and Trailer",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",45,1,724,3.8,NA,0,NA
"243","641-1","Excavator",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",41,1,793,3.6,NA,0,NA
"244","642-1","Tow Truck and Car",1978,"Town","Modern day","Classic","Normal","Box",0,"Retail",44,0,1085,0,NA,1,299.99
"245","643-1","Flatbed Truck",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",39,2,498,0,NA,0,NA
"246","644-2","Police Mobile Patrol",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",64,1,984,3.3,NA,0,NA
"247","670-1","Mobile Crane",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",55,1,591,0,NA,0,NA
"248","671-1","Shell Petrol Tanker",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",77,1,2195,3.6,NA,0,NA
"249","672-1","Fire Engine and Trailer",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",70,1,648,0,NA,0,NA
"250","673-1","Rally Car and Motorbike",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",65,2,873,0,NA,0,NA
"251","674-1","Forklift and Truck",1978,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",55,1,411,0,NA,0,NA
"252","709-1","Police Boat",1978,"Town","Modern day",NA,"Normal","{Not specified}",0,"{Not specified}",53,1,770,0,NA,0,NA
"253","745-1","Baseplate, Green",1978,"Basic","Basic","Supplementaries","Normal","{Not specified}",0,"{Not specified}",1,0,173,0,NA,0,NA
"254","746-1","Baseplates, Green and Yellow",1978,"Basic","Basic","Supplementaries","Normal","{Not specified}",0,"{Not specified}",2,0,48,0,NA,0,NA
"255","747-1","Baseplates, Red and Blue",1978,"Basic","Basic","Supplementaries","Normal","{Not specified}",0,"{Not specified}",2,0,60,0,NA,0,NA
"256","775-1","Fire Fighter",1978,"LEGOLAND","Vintage",NA,"Normal","{Not specified}",0,"{Not specified}",133,0,434,0,NA,0,NA
"257","854-1","Go-Kart",1978,"Technic","Technical",NA,"Normal","Box",0,"Retail",206,0,2547,4.1,NA,0,NA
"258","855-1","Mobile Crane",1978,"Technic","Technical",NA,"Normal","Box",0,"Retail",512,0,1013,4,NA,0,NA
"259","872-1","Two Gear Blocks",1978,"Technic","Technical","Supplementary","Normal","Box",0,"Retail",77,0,913,3.4,NA,0,NA
"260","948-1","Go-Kart",1978,"Technic","Technical",NA,"Normal","Box",0,"Retail",206,0,765,0,NA,1,349.99
"261","952-1","Farm Tractor",1978,"Technic","Technical",NA,"Normal","Box",0,"Retail",316,0,416,0,NA,0,NA
"262","954-1","Sky Copter",1978,"Technic","Technical",NA,"Normal","Box",0,"Retail",365,0,151,0,NA,0,NA
"263","956-1","Auto Chassis",1978,"Technic","Technical",NA,"Normal","Box",0,"Retail",599,0,464,0,NA,0,NA
"264","960-1","Power Pack",1978,"Technic","Technical","Supplementary","Normal","Box",0,"Retail",22,0,371,0,NA,0,NA
"265","961-1","Parts Pack",1978,"Technic","Technical","Supplementary","Normal","Box",0,"Retail",78,0,245,0,NA,0,NA
"266","970-1","Lighting Bricks",1978,"Basic","Basic","Supplementaries","Normal","{Not specified}",0,"{Not specified}",17,0,1241,3.8,NA,0,NA
"267","1117-1","Axles and Bushes",1978,"Service Packs","Miscellaneous","Technic","Normal","Polybag",0,"{Not specified}",24,0,19,0,NA,0,NA
"268","1175-1","4.5V Motor",1978,"Service Packs","Miscellaneous","Technic","Normal","{Not specified}",0,"{Not specified}",1,0,26,0,NA,0,NA
"269","1176-1","Gear racks and turntables",1978,"Service Packs","Miscellaneous","Technic","Normal","Polybag",0,"{Not specified}",4,0,23,0,NA,0,NA
"270","1555-2","Sterling Airways Aircraft",1978,"LEGOLAND","Vintage","Town","Normal","{Not specified}",0,"{Not specified}",44,0,46,0,NA,0,NA
"271","1589-1","Town Square",1978,"Town","Modern day","Special","Normal","{Not specified}",0,"{Not specified}",458,5,320,0,NA,0,NA
"272","1610-2","Airliner",1978,"LEGOLAND","Vintage",NA,"Normal","{Not specified}",0,"{Not specified}",23,0,130,0,NA,0,NA
"273","1611-2","Aeroplane",1978,"LEGOLAND","Vintage",NA,"Normal","{Not specified}",0,"{Not specified}",64,0,140,0,NA,0,NA
"274","1620-2","Chocolate Factory",1978,"Town","Modern day","Special","Normal","{Not specified}",0,"{Not specified}",236,3,423,0,NA,0,NA
"275","0011-2","Town Minifigures",1979,"Town","Modern day","Accessories","Normal","Blister pack",0,"Retail - limited",3,3,63,0,NA,0,NA
"276","0012-1","Space minifigures",1979,"Space","Action/Adventure","Minifigure Pack","Normal","{Not specified}",0,"{Not specified}",4,2,118,0,NA,0,NA
"277","0013-1","Space minifigures",1979,"Space","Action/Adventure","Minifigure Pack","Normal","{Not specified}",0,"{Not specified}",4,2,105,0,NA,0,NA
"278","0014-1","Space minifigures",1979,"Space","Action/Adventure","Minifigure Pack","Normal","{Not specified}",0,"{Not specified}",4,2,104,0,NA,0,NA
"279","0015-1","Space minifigures",1979,"Space","Action/Adventure","Minifigure Pack","Normal","{Not specified}",0,"{Not specified}",18,3,129,0,NA,0,NA
"280","0016-1","Castle Minifigures",1979,"Castle","Historical",NA,"Normal","{Not specified}",0,"{Not specified}",6,3,203,0,NA,0,NA
"281","028-1","Nursery Furniture",1979,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",7,2,43,0,NA,0,NA
"282","032-1","Living Room Furniture",1979,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",14,3,55,0,NA,0,NA
"283","033-1","Farm Animals",1979,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",21,1,113,0,NA,0,NA
"284","041-2","Play-Box",1979,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",4,0,20,0,NA,0,NA
"285","045-1","Farm",1979,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",65,5,69,0,NA,0,NA
"286","071-1","Block Box",1979,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",24,0,16,0,NA,0,NA
"287","121-1","Roadster",1979,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",22,1,213,0,NA,0,NA
"288","128-1","Taxi Station",1979,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",33,1,182,0,NA,0,NA
"289","132-1","Cottage",1979,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",113,2,159,0,NA,0,NA
"290","134-2","Service Station",1979,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",59,2,124,0,NA,0,NA
"291","137-1","Hospital",1979,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",106,3,130,0,NA,0,NA
"292","140-1","Town Hall",1979,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",134,3,105,0,NA,0,NA
"293","261-1","Bathroom",1979,"Homemaker","Vintage",NA,"Normal","{Not specified}",0,"{Not specified}",164,1,151,0,NA,0,NA
"294","268-1","Family Room",1979,"Homemaker","Vintage",NA,"Normal","{Not specified}",0,"{Not specified}",244,2,174,0,NA,0,NA
"295","269-1","Kitchen",1979,"Homemaker","Vintage",NA,"Normal","{Not specified}",0,"{Not specified}",212,1,264,0,NA,0,NA
"296","305-1","Two Crater Plates",1979,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",2,0,2906,4,NA,0,NA
"297","306-1","Two Lunar Landing Plates",1979,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",2,0,1853,4.2,NA,0,NA
"298","308-1","Bracelet",1979,"Scala","Girls","Jewellery","Normal","{Not specified}",0,"{Not specified}",38,0,69,0,NA,0,NA
"299","309-1","Bracelet",1979,"Scala","Girls","Jewellery","Normal","{Not specified}",0,"{Not specified}",38,0,74,0,NA,0,NA
"300","310-2","Pendant",1979,"Scala","Girls","Jewellery","Normal","{Not specified}",0,"{Not specified}",29,0,87,0,NA,0,NA
"301","311-2","Pendant",1979,"Scala","Girls","Jewellery","Normal","{Not specified}",0,"{Not specified}",29,0,64,0,NA,0,NA
"302","312-2","Bracelet and Pendant",1979,"Scala","Girls","Jewellery","Normal","{Not specified}",0,"{Not specified}",1,0,56,0,NA,0,NA
"303","313-2","Bracelet and Pendant",1979,"Scala","Girls","Jewellery","Normal","{Not specified}",0,"{Not specified}",137,0,52,0,NA,0,NA
"304","324-1","Ricky Racoon on his Scooter",1979,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",2,1,784,3.3,NA,0,NA
"305","325-2","Percy Pig with his Barrow",1979,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",3,1,529,0,NA,0,NA
"306","328-1","Michael Mouse and his New Car",1979,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",22,1,391,0,NA,0,NA
"307","329-2","Bernard Bear and his Delivery Lorry",1979,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",27,1,319,0,NA,0,NA
"308","338-2","Blondi the Pig and Taxi Station",1979,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",37,1,245,0,NA,0,NA
"309","341-2","Catherine Cat's House and Mortimer Mouse",1979,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",123,2,223,0,NA,0,NA
"310","344-2","Service Station with Billy Goat and Mike Monkey",1979,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",80,2,146,0,NA,0,NA
"311","347-3","Hospital - Lucy Lamb and Charlie Cat Visit Dr. Dog",1979,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",205,3,147,0,NA,0,NA
"312","350-3","Town Hall",1979,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",122,3,136,0,NA,0,NA
"313","361-2","Garage",1979,"Town","Modern day","Classic","Normal","Box",0,"Retail",79,1,1810,3.8,NA,0,NA
"314","379-1","Bus Station",1979,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",172,4,1589,3.9,NA,0,NA
"315","381-2","Police Headquarters",1979,"Town","Modern day","Classic","Normal","Box",0,"Retail",372,4,1601,4.1,NA,0,NA
"316","383-2","Knight's Joust",1979,"Castle","Historical","Classic","Normal","Box",0,"Retail - limited",210,6,904,4.3,NA,0,NA
"317","442-1","Space Shuttle",1979,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",39,1,2536,4,NA,0,NA
"318","452-1","Mobile Ground Tracking Station",1979,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",76,1,1875,4.1,NA,0,NA
"319","453-1","Two Crater Plates",1979,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",2,0,855,0,NA,0,NA
"320","454-1","Two Lunar Landing Plates",1979,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",2,0,1243,3.9,NA,0,NA
"321","497-1","Galaxy Explorer",1979,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",338,4,2285,4.6,NA,0,NA
"322","540-2","Police Units",1979,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",33,1,669,0,NA,0,NA
"323","542-1","Street Crew",1979,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",45,2,706,0,NA,0,NA
"324","551-1","Road Plates, Junction",1979,"Town","Modern day","Accessories","Normal","Shrink-wrapped",0,"Retail",2,0,513,0,NA,1,40
"325","552-1","Road Plates, Curved",1979,"Town","Modern day","Accessories","Normal","Shrink-wrapped",0,"Retail",2,0,537,4.2,NA,0,NA
"326","553-1","Road Plates, Straight",1979,"Town","Modern day","Accessories","Normal","Shrink-wrapped",0,"Retail",2,0,507,0,NA,0,NA
"327","556-1","Emergency Van",1979,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",70,1,418,0,NA,0,NA
"328","558-1","Road Crane",1979,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",55,1,330,0,NA,0,NA
"329","560-1","Town House",1979,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",221,2,485,0,NA,0,NA
"330","588-1","Police Headquarters",1979,"Town","Modern day","Classic","Normal","Box",0,"Retail - limited",372,4,714,4.4,NA,0,NA
"331","607-1","Mini Loader",1979,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",23,1,1670,2.8,NA,0,NA
"332","608-2","Taxi",1979,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",25,1,1618,3.1,NA,1,99.99
"333","645-1","Police Helicopter",1979,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",57,1,1529,3.4,NA,0,NA
"334","646-1","Auto Service",1979,"Town","Modern day","Classic","Normal","{Not specified}",0,"{Not specified}",43,1,1253,3.3,NA,1,188.4539
"335","675-1","Snack Bar",1979,"Town","Modern day","Classic","Normal","Box",0,"Retail",64,2,2692,4,NA,0,NA
"336","677-1","Knight's Procession",1979,"Castle","Historical","Classic","Normal","Box",0,"Retail - limited",48,6,1245,4.3,NA,0,NA
"337","856-1","Bulldozer",1979,"Technic","Technical",NA,"Normal","Box",0,"Retail",372,0,1435,4.3,NA,0,NA
"338","857-1","Motorbike with Sidecar",1979,"Technic","Technical",NA,"Normal","Box",0,"Retail",409,0,669,3.8,NA,0,NA
"339","874-1","Yellow Beams with Connector Pegs",1979,"Technic","Technical","Supplementary","Normal","Box",0,"Retail",38,0,193,0,NA,0,NA
"340","875-1","Red Beams with Connector Pegs",1979,"Technic","Technical","Supplementary","Normal","Box",0,"Retail",38,0,148,0,NA,0,NA
"341","876-1","Blue Beams with Connector Pegs",1979,"Technic","Technical","Supplementary","Normal","Box",0,"Retail",38,0,132,0,NA,0,NA
"342","877-1","Steering Gear Parts",1979,"Technic","Technical","Supplementary","Normal","Box",0,"Retail",24,0,148,0,NA,0,NA
"343","878-1","Piston Parts",1979,"Technic","Technical","Supplementary","Normal","Box",0,"Retail",52,0,134,0,NA,0,NA
"344","879-1","Gear Wheels with Chain Links",1979,"Technic","Technical","Supplementary","Normal","Box",0,"Retail",87,0,230,0,NA,0,NA
"345","880-1","12 Volt Motor",1979,"Technic","Technical","Supplementary","Normal","Box",0,"Retail",22,0,269,0,NA,0,NA
"346","885-1","Space Scooter",1979,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",20,1,3745,3.6,NA,0,NA
"347","886-1","Space Buggy",1979,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",20,1,5007,3.7,NA,0,NA
